review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase,text_for_topics,text_for_sentiment,sentiment,predicted_stars,confidence,actual_sentiment,extractive_summary,abstractive_summary,dominant_topic,topic_confidence,topic_label
2396,Living Room,SoundBar X200 Bluetooth,Waste of money. The SoundBar X200 Bluetooth motor makes a horrible grinding noise from day one. !!!!!!,2,2024-06-17,False,waste money soundbar x200 bluetooth motor make horrible grind noise day,waste of money . the soundbar x200 bluetooth motor makes a horrible grinding noise from day one . ! ! ! ! ! !,Negative,1,0.9390194416046144,Negative,The SoundBar X200 Bluetooth motor makes a horrible grinding noise from day one. !!!!!!,Waste of money. The SoundBar X200 Bluetooth motor makes a horrible grinding noise from day one. !!!!!!,7,0.684184467538549,Mattress & Comfort
2397,Kitchen Appliances,InstaBrew Coffee Maker,Very disappointed. The InstaBrew Coffee Maker arrived damaged and smells like chemicals. Returning it.,2,2024-06-25,True,disappointed instabrew coffee maker arrive damage smell like chemical return,very disappointed . the instabrew coffee maker arrived damaged and smells like chemicals . returning it .,Negative,1,0.7760356068611145,Negative,The InstaBrew Coffee Maker arrived damaged and smells like chemicals.,Very disappointed. The InstaBrew Coffee Maker arrived damaged and smells like chemicals. Returning it.,5,0.636839243038019,Product Accuracy
2398,Bedroom Furniture,NightOwl LED Bedside Lamp,I was skeptical at first but the NightOwl LED Bedside Lamp is genuinely impressive. Fast delivery too.,4,2023-09-03,True,skeptical nightowl lead bedside lamp genuinely impressive fast delivery,i was skeptical at first but the nightowl led bedside lamp is genuinely impressive . fast delivery too .,Positive,5,0.5737568140029907,Positive,I was skeptical at first but the NightOwl LED Bedside Lamp is genuinely impressive.,I was skeptical at first but the NightOwl LED Bedside Lamp is genuinely impressive. Fast delivery too.,2,0.5611110027365425,Daily Use Satisfaction
2399,Bathroom,AquaFlow Rainfall Showerhead,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive. Fast delivery too.,4,2023-11-13,True,skeptical aquaflow rainfall showerhead genuinely impressive fast delivery,i was skeptical at first but the aquaflow rainfall showerhead is genuinely impressive . fast delivery too .,Positive,5,0.5755687952041626,Positive,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive.,I was skeptical at first but the AquaFlow Rainfall Showerhead is genuinely impressive. Fast delivery too.,2,0.5062504497856021,Daily Use Satisfaction
2400,Bedroom Furniture,CloudPillow Set (2-pack),"The CloudPillow Set (2-pack) is easy to clean, quiet during operation, and looks great. 5 stars!",5,2024-03-14,True,cloudpillow set 2 pack easy clean quiet operation look great 5 star,"the cloudpillow set ( 2 - pack ) is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9816222190856934,Positive,"The CloudPillow Set (2-pack) is easy to clean, quiet during operation, and looks great.","The CloudPillow Set (2-pack) is easy to clean, quiet during operation, and looks great. 5 stars!",4,0.7214246596783692,Build Quality
2401,Kitchen Appliances,SteamKing Rice Cooker,Outstanding product. The SteamKing Rice Cooker has made my daily routine so much easier. Thank you!,5,2024-02-14,True,outstanding product steamking rice cooker daily routine easy thank,outstanding product . the steamking rice cooker has made my daily routine so much easier . thank you !,Positive,5,0.9606728553771972,Positive,The SteamKing Rice Cooker has made my daily routine so much easier.,Outstanding product. The SteamKing Rice Cooker has made my daily routine so much easier. Thank you!,2,0.5932927305340421,Daily Use Satisfaction
2402,Kitchen Appliances,SteamKing Rice Cooker,Bought the SteamKing Rice Cooker as a gift and the recipient loved it. Excellent build quality.,5,2024-05-06,False,buy steamking rice cooker gift recipient love excellent build quality,bought the steamking rice cooker as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8929780125617981,Positive,Bought the SteamKing Rice Cooker as a gift and the recipient loved it.,Bought the SteamKing Rice Cooker as a gift and the recipient loved it. Excellent build quality.,4,0.5874137779644829,Build Quality
2403,Living Room,SoundBar X200 Bluetooth,Solid quality and great value. The SoundBar X200 Bluetooth feels premium and performs even better. https://fakeurl.com/ref123,5,2023-06-19,True,solid quality great value soundbar x200 bluetooth feel premium perform well,solid quality and great value . the soundbar x200 bluetooth feels premium and performs even better .,Positive,5,0.8697525858879089,Positive,The SoundBar X200 Bluetooth feels premium and performs even better.,Solid quality and great value. The SoundBar X200 Bluetooth feels premium and performs even better. https://fakeurl.com/ref123,4,0.7318179077315979,Build Quality
2404,Bathroom,SoftTouch Luxury Towel Set,"Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.",5,2024-12-23,True,star softtouch luxury towel set build easy set family love,"five stars . the softtouch luxury towel set is well built , easy to set up , and my whole family loves it .",Positive,5,0.9947624802589417,Positive,"The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.","Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.",1,0.6108514359073098,Ease of Setup
2405,Bathroom,FoamPure Electric Toothbrush,Very disappointed. The FoamPure Electric Toothbrush arrived damaged and smells like chemicals. Returning it.,1,2023-05-21,True,disappointed foampure electric toothbrush arrive damage smell like chemical return,very disappointed . the foampure electric toothbrush arrived damaged and smells like chemicals . returning it .,Negative,1,0.7423607110977173,Negative,The FoamPure Electric Toothbrush arrived damaged and smells like chemicals.,Very disappointed. The FoamPure Electric Toothbrush arrived damaged and smells like chemicals. Returning it.,5,0.6074144439071167,Product Accuracy
2406,Living Room,CozySofa L-Shape Sectional,Bought the CozySofa L-Shape Sectional as a gift and the recipient loved it. Excellent build quality.,5,2023-05-08,True,buy cozysofa l shape sectional gift recipient love excellent build quality,bought the cozysofa l - shape sectional as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8541587591171265,Positive,Bought the CozySofa L-Shape Sectional as a gift and the recipient loved it.,Bought the CozySofa L-Shape Sectional as a gift and the recipient loved it. Excellent build quality.,4,0.5935582089337393,Build Quality
2407,Kitchen Appliances,SteamKing Rice Cooker,Decent product for the price. The SteamKing Rice Cooker has some quirks but generally works fine.,3,2023-05-22,False,decent product price steamking rice cooker quirk generally work fine,decent product for the price . the steamking rice cooker has some quirks but generally works fine .,Neutral,3,0.6072526574134827,Neutral,The SteamKing Rice Cooker has some quirks but generally works fine.,Decent product for the price. The SteamKing Rice Cooker has some quirks but generally works fine.,9,0.6772134529739677,Mixed Product Category
2408,Bedroom Furniture,VelvetTouch Duvet Cover,My VelvetTouch Duvet Cover arrived well packaged and started working immediately. No issues at all.,5,2024-11-02,True,velvettouch duvet cover arrive package start work immediately issue,my velvettouch duvet cover arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7933488488197327,Positive,My VelvetTouch Duvet Cover arrived well packaged and started working immediately.,My VelvetTouch Duvet Cover arrived well packaged and started working immediately. No issues at all.,0,0.9499998213802358,Delivery & Arrival
2409,Kitchen Appliances,TurboBlend Pro 5000,"Five stars. The TurboBlend Pro 5000 is well built, easy to set up, and my whole family loves it.",4,2023-10-05,True,star turboblend pro 5000 build easy set family love,"five stars . the turboblend pro 5000 is well built , easy to set up , and my whole family loves it .",Positive,5,0.9948568344116212,Positive,"The TurboBlend Pro 5000 is well built, easy to set up, and my whole family loves it.","Five stars. The TurboBlend Pro 5000 is well built, easy to set up, and my whole family loves it.",1,0.6663465475018834,Ease of Setup
2410,Living Room,CozySofa L-Shape Sectional,I was skeptical at first but the CozySofa L-Shape Sectional is genuinely impressive. Fast delivery too.,5,2023-10-18,True,skeptical cozysofa l shape sectional genuinely impressive fast delivery,i was skeptical at first but the cozysofa l - shape sectional is genuinely impressive . fast delivery too .,Positive,5,0.5475029945373535,Positive,I was skeptical at first but the CozySofa L-Shape Sectional is genuinely impressive.,I was skeptical at first but the CozySofa L-Shape Sectional is genuinely impressive. Fast delivery too.,2,0.5062500805188234,Daily Use Satisfaction
2411,Bathroom,MirrorPro LED Vanity Mirror,<p>Bought the MirrorPro LED Vanity Mirror as a gift and the recipient loved it. Excellent build quality.</p>,5,2024-08-07,True,buy mirrorpro lead vanity mirror gift recipient love excellent build quality,bought the mirrorpro led vanity mirror as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8817282915115356,Positive,<p>Bought the MirrorPro LED Vanity Mirror as a gift and the recipient loved it.,<p>Bought the MirrorPro LED Vanity Mirror as a gift and the recipient loved it. Excellent build quality.</p>,4,0.48980463669774427,Build Quality
2412,Kitchen Appliances,TurboBlend Pro 5000,Great product. The TurboBlend Pro 5000 exceeded my expectations in every way. Highly recommend!,5,2023-08-02,True,great product turboblend pro 5000 exceed expectation way highly recommend,great product . the turboblend pro 5000 exceeded my expectations in every way . highly recommend !,Positive,5,0.9665916562080384,Positive,The TurboBlend Pro 5000 exceeded my expectations in every way.,Great product. The TurboBlend Pro 5000 exceeded my expectations in every way. Highly recommend!,8,0.6002346256117136,Recommendation & Value
2413,Kitchen Appliances,TurboBlend Pro 5000,Best purchase I made this year. The TurboBlend Pro 5000 works exactly as advertised. Very happy.,5,2023-12-18,True,good purchase year turboblend pro 5000 work exactly advertise happy,best purchase i made this year . the turboblend pro 5000 works exactly as advertised . very happy .,Positive,5,0.968062162399292,Positive,The TurboBlend Pro 5000 works exactly as advertised.,Best purchase I made this year. The TurboBlend Pro 5000 works exactly as advertised. Very happy.,5,0.6647700174096572,Product Accuracy
2414,Bedroom Furniture,VelvetTouch Duvet Cover,My VelvetTouch Duvet Cover arrived well packaged and started working immediately. No issues at all.,4,2023-09-16,True,velvettouch duvet cover arrive package start work immediately issue,my velvettouch duvet cover arrived well packaged and started working immediately . no issues at all .,Positive,5,0.7933488488197327,Positive,My VelvetTouch Duvet Cover arrived well packaged and started working immediately.,My VelvetTouch Duvet Cover arrived well packaged and started working immediately. No issues at all.,0,0.9499998213802358,Delivery & Arrival
2415,Living Room,GlowLight Floor Lamp,Great product. The GlowLight Floor Lamp exceeded my expectations in every way. Highly recommend!,4,2023-11-18,False,great product glowlight floor lamp exceed expectation way highly recommend,great product . the glowlight floor lamp exceeded my expectations in every way . highly recommend !,Positive,5,0.9610419869422911,Positive,The GlowLight Floor Lamp exceeded my expectations in every way.,Great product. The GlowLight Floor Lamp exceeded my expectations in every way. Highly recommend!,8,0.6549997940973576,Recommendation & Value
2416,Bathroom,SoftTouch Luxury Towel Set,Great product. The SoftTouch Luxury Towel Set exceeded my expectations in every way. Highly recommend!,5,2024-08-17,True,great product softtouch luxury towel set exceed expectation way highly recommend,great product . the softtouch luxury towel set exceeded my expectations in every way . highly recommend !,Positive,5,0.9608972668647766,Positive,The SoftTouch Luxury Towel Set exceeded my expectations in every way.,Great product. The SoftTouch Luxury Towel Set exceeded my expectations in every way. Highly recommend!,8,0.5410738578252462,Recommendation & Value
2417,Kitchen Appliances,InstaBrew Coffee Maker,Absolutely love my InstaBrew Coffee Maker! Works perfectly and arrived on time. Would buy again.,5,2023-04-26,True,absolutely love instabrew coffee maker work perfectly arrive time buy,absolutely love my instabrew coffee maker ! works perfectly and arrived on time . would buy again .,Positive,5,0.969685673713684,Positive,Absolutely love my InstaBrew Coffee Maker!,Absolutely love my InstaBrew Coffee Maker! Works perfectly and arrived on time. Would buy again.,0,0.5974102833742707,Delivery & Arrival
